Reference Number = 2408 Incident Particle: neutron  Target: Z= 94 A= 239 Ef = -6.090
En(MeV)     DWV    DWV(symm)     DW>      DW<      DWvso      Vv        Vhf      Vdisp    VHFder     DWVder    T12der   DVSder  +   DWS   =   Vs
  2.000    1.368     1.240     0.172    -0.043    -0.156    44.113    42.745     1.368     0.000    -0.000     0.000    -0.000     3.809     3.809
  2.050    1.376     1.248     0.173    -0.044    -0.157    44.100    42.723     1.376     0.000    -0.000     0.000    -0.000     3.809     3.809
  2.100    1.385     1.255     0.174    -0.044    -0.158    44.086    42.701     1.385     0.000    -0.000     0.000     0.000     3.809     3.809
  2.150    1.393     1.263     0.175    -0.044    -0.159    44.072    42.679     1.393     0.000    -0.000     0.000     0.000     3.809     3.809
  2.200    1.401     1.270     0.176    -0.045    -0.160    44.058    42.657     1.401     0.000    -0.000     0.000     0.000     3.809     3.809
  2.250    1.410     1.278     0.177    -0.045    -0.161    44.044    42.635     1.410     0.000    -0.000     0.000     0.000     3.808     3.808
  2.300    1.418     1.285     0.178    -0.045    -0.162    44.030    42.613     1.418     0.000    -0.000     0.000     0.000     3.807     3.807
  2.350    1.426     1.293     0.179    -0.045    -0.163    44.017    42.590     1.426     0.000    -0.000     0.000     0.000     3.806     3.806
  2.400    1.435     1.300     0.180    -0.046    -0.164    44.003    42.568     1.435     0.000    -0.000     0.000     0.000     3.805     3.805
  2.450    1.443     1.308     0.181    -0.046    -0.165    43.989    42.546     1.443     0.000    -0.000     0.000     0.000     3.804     3.804
  2.500    1.451     1.315     0.182    -0.046    -0.166    43.975    42.524     1.451     0.000    -0.000     0.000     0.000     3.802     3.802
  2.550    1.459     1.322     0.183    -0.046    -0.167    43.962    42.502     1.459     0.000    -0.000     0.000     0.000     3.800     3.800
  2.600    1.468     1.330     0.184    -0.047    -0.168    43.948    42.480     1.468     0.000    -0.000     0.000     0.000     3.798     3.798
  2.650    1.476     1.337     0.185    -0.047    -0.169    43.934    42.458     1.476     0.000    -0.000     0.000     0.000     3.796     3.796
  2.700    1.484     1.345     0.187    -0.047    -0.170    43.920    42.436     1.484     0.000    -0.000     0.000     0.000     3.794     3.794
  2.750    1.492     1.352     0.188    -0.047    -0.171    43.907    42.414     1.492     0.000    -0.000     0.000     0.000     3.791     3.791
  2.800    1.501     1.360     0.189    -0.048    -0.172    43.893    42.392     1.501     0.000    -0.000     0.000     0.000     3.789     3.789
  2.850    1.509     1.367     0.190    -0.048    -0.173    43.879    42.370     1.509     0.000    -0.000     0.000     0.000     3.786     3.786
  2.900    1.517     1.375     0.191    -0.048    -0.174    43.865    42.348     1.517     0.000    -0.000     0.000     0.000     3.783     3.783
  2.950    1.526     1.382     0.192    -0.049    -0.175    43.852    42.326     1.526     0.000    -0.000     0.000     0.000     3.779     3.779
  3.000    1.534     1.390     0.193    -0.049    -0.176    43.838    42.304     1.534     0.000    -0.000     0.000     0.000     3.776     3.776
